ID,Name,Quick Move,Cinematic Move
346,CRADILY,ACID_FAST,BULLDOZE
346,CRADILY,ACID_FAST,STONE_EDGE
346,CRADILY,INFESTATION_FAST,GRASS_KNOT
346,CRADILY,INFESTATION_FAST,BULLDOZE
346,CRADILY,INFESTATION_FAST,STONE_EDGE
346,CRADILY,BULLET_SEED_FAST,GRASS_KNOT
346,CRADILY,BULLET_SEED_FAST,BULLDOZE
346,CRADILY,BULLET_SEED_FAST,STONE_EDGE
347,ANORITH,STRUGGLE_BUG_FAST,CROSS_POISON
347,ANORITH,STRUGGLE_BUG_FAST,AQUA_JET
347,ANORITH,STRUGGLE_BUG_FAST,ANCIENT_POWER
347,ANORITH,SCRATCH_FAST,CROSS_POISON
347,ANORITH,SCRATCH_FAST,AQUA_JET
347,ANORITH,SCRATCH_FAST,ANCIENT_POWER
348,ARMALDO,FURY_CUTTER_FAST,CROSS_POISON
348,ARMALDO,FURY_CUTTER_FAST,WATER_PULSE
348,ARMALDO,FURY_CUTTER_FAST,ROCK_BLAST
348,ARMALDO,STRUGGLE_BUG_FAST,CROSS_POISON
348,ARMALDO,STRUGGLE_BUG_FAST,WATER_PULSE
348,ARMALDO,STRUGGLE_BUG_FAST,ROCK_BLAST
349,FEEBAS,SPLASH_FAST,MIRROR_COAT
349,FEEBAS,TACKLE_FAST,MIRROR_COAT
350,MILOTIC,WATERFALL_FAST,SURF
350,MILOTIC,WATERFALL_FAST,BLIZZARD
350,MILOTIC,WATERFALL_FAST,HYPER_BEAM
350,MILOTIC,DRAGON_TAIL_FAST,SURF
350,MILOTIC,DRAGON_TAIL_FAST,BLIZZARD
350,MILOTIC,DRAGON_TAIL_FAST,HYPER_BEAM
351,CASTFORM,TACKLE_FAST,HURRICANE
351,CASTFORM,TACKLE_FAST,ENERGY_BALL
351,CASTFORM,HEX_FAST,HURRICANE
351,CASTFORM,HEX_FAST,ENERGY_BALL
352,KECLEON,LICK_FAST,FOUL_PLAY
352,KECLEON,LICK_FAST,FLAMETHROWER
352,KECLEON,LICK_FAST,THUNDER
352,KECLEON,LICK_FAST,ICE_BEAM
352,KECLEON,LICK_FAST,AERIAL_ACE
352,KECLEON,LICK_FAST,SHADOW_SNEAK
352,KECLEON,SUCKER_PUNCH_FAST,FOUL_PLAY
352,KECLEON,SUCKER_PUNCH_FAST,FLAMETHROWER
352,KECLEON,SUCKER_PUNCH_FAST,THUNDER
352,KECLEON,SUCKER_PUNCH_FAST,ICE_BEAM
352,KECLEON,SUCKER_PUNCH_FAST,AERIAL_ACE
352,KECLEON,SUCKER_PUNCH_FAST,SHADOW_SNEAK
353,SHUPPET,FEINT_ATTACK_FAST,OMINOUS_WIND
353,SHUPPET,FEINT_ATTACK_FAST,NIGHT_SHADE
353,SHUPPET,FEINT_ATTACK_FAST,SHADOW_SNEAK
353,SHUPPET,ASTONISH_FAST,OMINOUS_WIND
353,SHUPPET,ASTONISH_FAST,NIGHT_SHADE
353,SHUPPET,ASTONISH_FAST,SHADOW_SNEAK
354,BANETTE,HEX_FAST,SHADOW_BALL
354,BANETTE,HEX_FAST,DAZZLING_GLEAM
354,BANETTE,HEX_FAST,THUNDER
354,BANETTE,SHADOW_CLAW_FAST,SHADOW_BALL
354,BANETTE,SHADOW_CLAW_FAST,DAZZLING_GLEAM
354,BANETTE,SHADOW_CLAW_FAST,THUNDER
355,DUSKULL,HEX_FAST,OMINOUS_WIND
355,DUSKULL,HEX_FAST,NIGHT_SHADE
355,DUSKULL,HEX_FAST,SHADOW_SNEAK
355,DUSKULL,ASTONISH_FAST,OMINOUS_WIND
355,DUSKULL,ASTONISH_FAST,NIGHT_SHADE
355,DUSKULL,ASTONISH_FAST,SHADOW_SNEAK
356,DUSCLOPS,HEX_FAST,SHADOW_PUNCH
356,DUSCLOPS,HEX_FAST,ICE_PUNCH
356,DUSCLOPS,HEX_FAST,FIRE_PUNCH
356,DUSCLOPS,FEINT_ATTACK_FAST,SHADOW_PUNCH
356,DUSCLOPS,FEINT_ATTACK_FAST,ICE_PUNCH
356,DUSCLOPS,FEINT_ATTACK_FAST,FIRE_PUNCH
357,TROPIUS,AIR_SLASH_FAST,STOMP
357,TROPIUS,AIR_SLASH_FAST,AERIAL_ACE
357,TROPIUS,AIR_SLASH_FAST,LEAF_BLADE
357,TROPIUS,RAZOR_LEAF_FAST,STOMP
357,TROPIUS,RAZOR_LEAF_FAST,AERIAL_ACE
357,TROPIUS,RAZOR_LEAF_FAST,LEAF_BLADE
358,CHIMECHO,EXTRASENSORY_FAST,ENERGY_BALL
358,CHIMECHO,EXTRASENSORY_FAST,SHADOW_BALL
358,CHIMECHO,EXTRASENSORY_FAST,PSYSHOCK
358,CHIMECHO,EXTRASENSORY_FAST,PSYSHOCK
358,CHIMECHO,ASTONISH_FAST,ENERGY_BALL
358,CHIMECHO,ASTONISH_FAST,SHADOW_BALL
358,CHIMECHO,ASTONISH_FAST,PSYSHOCK
358,CHIMECHO,ASTONISH_FAST,PSYSHOCK
359,ABSOL,PSYCHO_CUT_FAST,DARK_PULSE
359,ABSOL,PSYCHO_CUT_FAST,THUNDER
359,ABSOL,PSYCHO_CUT_FAST,MEGAHORN
359,ABSOL,PSYCHO_CUT_FAST,PAYBACK
359,ABSOL,SNARL_FAST,DARK_PULSE
359,ABSOL,SNARL_FAST,THUNDER
359,ABSOL,SNARL_FAST,MEGAHORN
359,ABSOL,SNARL_FAST,PAYBACK
360,WYNAUT,SPLASH_FAST,MIRROR_COAT
360,WYNAUT,COUNTER_FAST,MIRROR_COAT
361,SNORUNT,POWDER_SNOW_FAST,AVALANCHE
361,SNORUNT,POWDER_SNOW_FAST,ICY_WIND
361,SNORUNT,POWDER_SNOW_FAST,SHADOW_BALL
361,SNORUNT,HEX_FAST,AVALANCHE
361,SNORUNT,HEX_FAST,ICY_WIND
361,SNORUNT,HEX_FAST,SHADOW_BALL
362,GLALIE,ICE_SHARD_FAST,AVALANCHE
362,GLALIE,ICE_SHARD_FAST,GYRO_BALL
362,GLALIE,ICE_SHARD_FAST,SHADOW_BALL
362,GLALIE,FROST_BREATH_FAST,AVALANCHE
362,GLALIE,FROST_BREATH_FAST,GYRO_BALL
362,GLALIE,FROST_BREATH_FAST,SHADOW_BALL
363,SPHEAL,WATER_GUN_FAST,AURORA_BEAM
363,SPHEAL,WATER_GUN_FAST,BODY_SLAM
363,SPHEAL,WATER_GUN_FAST,WATER_PULSE
363,SPHEAL,ROCK_SMASH_FAST,AURORA_BEAM
363,SPHEAL,ROCK_SMASH_FAST,BODY_SLAM
363,SPHEAL,ROCK_SMASH_FAST,WATER_PULSE
364,SEALEO,WATER_GUN_FAST,AURORA_BEAM
364,SEALEO,WATER_GUN_FAST,BODY_SLAM
364,SEALEO,WATER_GUN_FAST,WATER_PULSE
364,SEALEO,POWDER_SNOW_FAST,AURORA_BEAM
364,SEALEO,POWDER_SNOW_FAST,BODY_SLAM
364,SEALEO,POWDER_SNOW_FAST,WATER_PULSE
365,WALREIN,WATERFALL_FAST,BLIZZARD
365,WALREIN,WATERFALL_FAST,EARTHQUAKE
365,WALREIN,WATERFALL_FAST,WATER_PULSE
365,WALREIN,FROST_BREATH_FAST,BLIZZARD
365,WALREIN,FROST_BREATH_FAST,EARTHQUAKE
365,WALREIN,FROST_BREATH_FAST,WATER_PULSE
366,CLAMPERL,WATER_GUN_FAST,BODY_SLAM
366,CLAMPERL,WATER_GUN_FAST,ICE_BEAM
366,CLAMPERL,WATER_GUN_FAST,WATER_PULSE
367,HUNTAIL,WATER_GUN_FAST,CRUNCH
367,HUNTAIL,WATER_GUN_FAST,ICE_BEAM
367,HUNTAIL,WATER_GUN_FAST,AQUA_TAIL
367,HUNTAIL,BITE_FAST,CRUNCH
367,HUNTAIL,BITE_FAST,ICE_BEAM
367,HUNTAIL,BITE_FAST,AQUA_TAIL
368,GOREBYSS,WATER_GUN_FAST,DRAINING_KISS
368,GOREBYSS,WATER_GUN_FAST,PSYCHIC
368,GOREBYSS,WATER_GUN_FAST,WATER_PULSE
368,GOREBYSS,CONFUSION_FAST,DRAINING_KISS
368,GOREBYSS,CONFUSION_FAST,PSYCHIC
368,GOREBYSS,CONFUSION_FAST,WATER_PULSE
369,RELICANTH,WATER_GUN_FAST,ANCIENT_POWER
369,RELICANTH,WATER_GUN_FAST,AQUA_TAIL
369,RELICANTH,WATER_GUN_FAST,HYDRO_PUMP
369,RELICANTH,ZEN_HEADBUTT_FAST,ANCIENT_POWER
369,RELICANTH,ZEN_HEADBUTT_FAST,AQUA_TAIL
369,RELICANTH,ZEN_HEADBUTT_FAST,HYDRO_PUMP
370,LUVDISC,WATER_GUN_FAST,DRAINING_KISS
370,LUVDISC,WATER_GUN_FAST,WATER_PULSE
370,LUVDISC,WATER_GUN_FAST,AQUA_JET
370,LUVDISC,SPLASH_FAST,DRAINING_KISS
370,LUVDISC,SPLASH_FAST,WATER_PULSE
370,LUVDISC,SPLASH_FAST,AQUA_JET
371,BAGON,BITE_FAST,FLAMETHROWER
371,BAGON,BITE_FAST,TWISTER
371,BAGON,BITE_FAST,CRUNCH
371,BAGON,EMBER_FAST,FLAMETHROWER
371,BAGON,EMBER_FAST,TWISTER
371,BAGON,EMBER_FAST,CRUNCH
372,SHELGON,EMBER_FAST,FLAMETHROWER
372,SHELGON,EMBER_FAST,DRAGON_PULSE
372,SHELGON,EMBER_FAST,TWISTER
372,SHELGON,DRAGON_BREATH_FAST,FLAMETHROWER
372,SHELGON,DRAGON_BREATH_FAST,DRAGON_PULSE
372,SHELGON,DRAGON_BREATH_FAST,TWISTER
373,SALAMENCE,DRAGON_TAIL_FAST,FIRE_BLAST
373,SALAMENCE,DRAGON_TAIL_FAST,HYDRO_PUMP
373,SALAMENCE,DRAGON_TAIL_FAST,DRACO_METEOR
373,SALAMENCE,FIRE_FANG_FAST,FIRE_BLAST
373,SALAMENCE,FIRE_FANG_FAST,HYDRO_PUMP
373,SALAMENCE,FIRE_FANG_FAST,DRACO_METEOR
373,SALAMENCE,BITE_FAST,FIRE_BLAST
373,SALAMENCE,BITE_FAST,HYDRO_PUMP
373,SALAMENCE,BITE_FAST,DRACO_METEOR
374,BELDUM,TAKE_DOWN_FAST,STRUGGLE
375,METANG,ZEN_HEADBUTT_FAST,PSYCHIC
375,METANG,ZEN_HEADBUTT_FAST,GYRO_BALL
375,METANG,ZEN_HEADBUTT_FAST,PSYSHOCK
375,METANG,METAL_CLAW_FAST,PSYCHIC
375,METANG,METAL_CLAW_FAST,GYRO_BALL
375,METANG,METAL_CLAW_FAST,PSYSHOCK
376,METAGROSS,BULLET_PUNCH_FAST,PSYCHIC
376,METAGROSS,BULLET_PUNCH_FAST,FLASH_CANNON
376,METAGROSS,BULLET_PUNCH_FAST,EARTHQUAKE
376,METAGROSS,ZEN_HEADBUTT_FAST,PSYCHIC
376,METAGROSS,ZEN_HEADBUTT_FAST,FLASH_CANNON
376,METAGROSS,ZEN_HEADBUTT_FAST,EARTHQUAKE
377,REGIROCK,ROCK_THROW_FAST,STONE_EDGE
377,REGIROCK,ROCK_THROW_FAST,ZAP_CANNON
377,REGIROCK,ROCK_THROW_FAST,FOCUS_BLAST
377,REGIROCK,ROCK_SMASH_FAST,STONE_EDGE
377,REGIROCK,ROCK_SMASH_FAST,ZAP_CANNON
377,REGIROCK,ROCK_SMASH_FAST,FOCUS_BLAST
377,REGIROCK,LOCK_ON_FAST,STONE_EDGE
377,REGIROCK,LOCK_ON_FAST,ZAP_CANNON
377,REGIROCK,LOCK_ON_FAST,FOCUS_BLAST
378,REGICE,FROST_BREATH_FAST,BLIZZARD
378,REGICE,FROST_BREATH_FAST,EARTHQUAKE
378,REGICE,FROST_BREATH_FAST,FOCUS_BLAST
378,REGICE,ROCK_SMASH_FAST,BLIZZARD
378,REGICE,ROCK_SMASH_FAST,EARTHQUAKE
378,REGICE,ROCK_SMASH_FAST,FOCUS_BLAST
378,REGICE,LOCK_ON_FAST,BLIZZARD
378,REGICE,LOCK_ON_FAST,EARTHQUAKE
378,REGICE,LOCK_ON_FAST,FOCUS_BLAST
379,REGISTEEL,METAL_CLAW_FAST,FLASH_CANNON
379,REGISTEEL,METAL_CLAW_FAST,HYPER_BEAM
379,REGISTEEL,METAL_CLAW_FAST,FOCUS_BLAST
379,REGISTEEL,ROCK_SMASH_FAST,FLASH_CANNON
379,REGISTEEL,ROCK_SMASH_FAST,HYPER_BEAM
379,REGISTEEL,ROCK_SMASH_FAST,FOCUS_BLAST
379,REGISTEEL,LOCK_ON_FAST,FLASH_CANNON
379,REGISTEEL,LOCK_ON_FAST,HYPER_BEAM
379,REGISTEEL,LOCK_ON_FAST,FOCUS_BLAST
380,LATIAS,DRAGON_BREATH_FAST,PSYCHIC
380,LATIAS,DRAGON_BREATH_FAST,OUTRAGE
380,LATIAS,DRAGON_BREATH_FAST,THUNDER
380,LATIAS,ZEN_HEADBUTT_FAST,PSYCHIC
380,LATIAS,ZEN_HEADBUTT_FAST,OUTRAGE
380,LATIAS,ZEN_HEADBUTT_FAST,THUNDER
380,LATIAS,CHARM_FAST,PSYCHIC
380,LATIAS,CHARM_FAST,OUTRAGE
380,LATIAS,CHARM_FAST,THUNDER
381,LATIOS,DRAGON_BREATH_FAST,PSYCHIC
381,LATIOS,DRAGON_BREATH_FAST,DRAGON_CLAW
381,LATIOS,DRAGON_BREATH_FAST,SOLAR_BEAM
381,LATIOS,ZEN_HEADBUTT_FAST,PSYCHIC
381,LATIOS,ZEN_HEADBUTT_FAST,DRAGON_CLAW
381,LATIOS,ZEN_HEADBUTT_FAST,SOLAR_BEAM
382,KYOGRE,WATERFALL_FAST,HYDRO_PUMP
382,KYOGRE,WATERFALL_FAST,BLIZZARD
382,KYOGRE,WATERFALL_FAST,THUNDER
382,KYOGRE,WATERFALL_FAST,SURF
383,GROUDON,MUD_SHOT_FAST,EARTHQUAKE
383,GROUDON,MUD_SHOT_FAST,FIRE_BLAST
383,GROUDON,MUD_SHOT_FAST,SOLAR_BEAM
383,GROUDON,DRAGON_TAIL_FAST,EARTHQUAKE
383,GROUDON,DRAGON_TAIL_FAST,FIRE_BLAST
383,GROUDON,DRAGON_TAIL_FAST,SOLAR_BEAM
384,RAYQUAZA,AIR_SLASH_FAST,OUTRAGE
384,RAYQUAZA,AIR_SLASH_FAST,AERIAL_ACE
384,RAYQUAZA,AIR_SLASH_FAST,ANCIENT_POWER
384,RAYQUAZA,DRAGON_TAIL_FAST,OUTRAGE
384,RAYQUAZA,DRAGON_TAIL_FAST,AERIAL_ACE
384,RAYQUAZA,DRAGON_TAIL_FAST,ANCIENT_POWER
385,JIRACHI,CONFUSION_FAST,DAZZLING_GLEAM
385,JIRACHI,CONFUSION_FAST,PSYCHIC
385,JIRACHI,CONFUSION_FAST,DOOM_DESIRE
385,JIRACHI,CHARGE_BEAM_FAST,DAZZLING_GLEAM
385,JIRACHI,CHARGE_BEAM_FAST,PSYCHIC
385,JIRACHI,CHARGE_BEAM_FAST,DOOM_DESIRE
386,DEOXYS,ZEN_HEADBUTT_FAST,PSYCHO_BOOST
386,DEOXYS,ZEN_HEADBUTT_FAST,ZAP_CANNON
386,DEOXYS,ZEN_HEADBUTT_FAST,HYPER_BEAM
386,DEOXYS,CHARGE_BEAM_FAST,PSYCHO_BOOST
386,DEOXYS,CHARGE_BEAM_FAST,ZAP_CANNON
386,DEOXYS,CHARGE_BEAM_FAST,HYPER_BEAM
387,TURTWIG,TACKLE_FAST,ENERGY_BALL
387,TURTWIG,TACKLE_FAST,SEED_BOMB
387,TURTWIG,TACKLE_FAST,BODY_SLAM
387,TURTWIG,RAZOR_LEAF_FAST,ENERGY_BALL
387,TURTWIG,RAZOR_LEAF_FAST,SEED_BOMB
387,TURTWIG,RAZOR_LEAF_FAST,BODY_SLAM
388,GROTLE,BITE_FAST,ENERGY_BALL
388,GROTLE,BITE_FAST,SOLAR_BEAM
388,GROTLE,BITE_FAST,BODY_SLAM
388,GROTLE,RAZOR_LEAF_FAST,ENERGY_BALL
388,GROTLE,RAZOR_LEAF_FAST,SOLAR_BEAM
388,GROTLE,RAZOR_LEAF_FAST,BODY_SLAM
389,TORTERRA,BITE_FAST,STONE_EDGE
389,TORTERRA,BITE_FAST,SOLAR_BEAM
389,TORTERRA,BITE_FAST,EARTHQUAKE
389,TORTERRA,BITE_FAST,SAND_TOMB
389,TORTERRA,RAZOR_LEAF_FAST,STONE_EDGE
389,TORTERRA,RAZOR_LEAF_FAST,SOLAR_BEAM
389,TORTERRA,RAZOR_LEAF_FAST,EARTHQUAKE
389,TORTERRA,RAZOR_LEAF_FAST,SAND_TOMB
390,CHIMCHAR,EMBER_FAST,FLAME_WHEEL
390,CHIMCHAR,EMBER_FAST,FLAMETHROWER
390,CHIMCHAR,EMBER_FAST,FLAME_CHARGE
390,CHIMCHAR,SCRATCH_FAST,FLAME_WHEEL
390,CHIMCHAR,SCRATCH_FAST,FLAMETHROWER
390,CHIMCHAR,SCRATCH_FAST,FLAME_CHARGE
391,MONFERNO,EMBER_FAST,FLAME_WHEEL
391,MONFERNO,EMBER_FAST,FLAMETHROWER
391,MONFERNO,EMBER_FAST,LOW_SWEEP
391,MONFERNO,ROCK_SMASH_FAST,FLAME_WHEEL
391,MONFERNO,ROCK_SMASH_FAST,FLAMETHROWER
391,MONFERNO,ROCK_SMASH_FAST,LOW_SWEEP
392,INFERNAPE,FIRE_SPIN_FAST,SOLAR_BEAM
392,INFERNAPE,FIRE_SPIN_FAST,FLAMETHROWER
392,INFERNAPE,FIRE_SPIN_FAST,CLOSE_COMBAT
392,INFERNAPE,ROCK_SMASH_FAST,SOLAR_BEAM
392,INFERNAPE,ROCK_SMASH_FAST,FLAMETHROWER
392,INFERNAPE,ROCK_SMASH_FAST,CLOSE_COMBAT
393,PIPLUP,BUBBLE_FAST,BUBBLE_BEAM
393,PIPLUP,BUBBLE_FAST,DRILL_PECK
393,PIPLUP,BUBBLE_FAST,ICY_WIND
393,PIPLUP,POUND_FAST,BUBBLE_BEAM
393,PIPLUP,POUND_FAST,DRILL_PECK
393,PIPLUP,POUND_FAST,ICY_WIND
394,PRINPLUP,BUBBLE_FAST,BUBBLE_BEAM
394,PRINPLUP,BUBBLE_FAST,HYDRO_PUMP
394,PRINPLUP,BUBBLE_FAST,ICY_WIND
394,PRINPLUP,METAL_CLAW_FAST,BUBBLE_BEAM
394,PRINPLUP,METAL_CLAW_FAST,HYDRO_PUMP
394,PRINPLUP,METAL_CLAW_FAST,ICY_WIND
395,EMPOLEON,WATERFALL_FAST,HYDRO_PUMP
395,EMPOLEON,WATERFALL_FAST,BLIZZARD
395,EMPOLEON,WATERFALL_FAST,FLASH_CANNON
395,EMPOLEON,WATERFALL_FAST,DRILL_PECK
395,EMPOLEON,METAL_CLAW_FAST,HYDRO_PUMP
395,EMPOLEON,METAL_CLAW_FAST,BLIZZARD
395,EMPOLEON,METAL_CLAW_FAST,FLASH_CANNON
395,EMPOLEON,METAL_CLAW_FAST,DRILL_PECK
396,STARLY,TACKLE_FAST,AERIAL_ACE
396,STARLY,TACKLE_FAST,BRAVE_BIRD
396,STARLY,QUICK_ATTACK_FAST,AERIAL_ACE
396,STARLY,QUICK_ATTACK_FAST,BRAVE_BIRD
397,STARAVIA,WING_ATTACK_FAST,AERIAL_ACE
397,STARAVIA,WING_ATTACK_FAST,BRAVE_BIRD
397,STARAVIA,WING_ATTACK_FAST,HEAT_WAVE
397,STARAVIA,QUICK_ATTACK_FAST,AERIAL_ACE
397,STARAVIA,QUICK_ATTACK_FAST,BRAVE_BIRD
397,STARAVIA,QUICK_ATTACK_FAST,HEAT_WAVE
398,STARAPTOR,WING_ATTACK_FAST,BRAVE_BIRD
398,STARAPTOR,WING_ATTACK_FAST,HEAT_WAVE
398,STARAPTOR,WING_ATTACK_FAST,CLOSE_COMBAT
398,STARAPTOR,QUICK_ATTACK_FAST,BRAVE_BIRD
398,STARAPTOR,QUICK_ATTACK_FAST,HEAT_WAVE
398,STARAPTOR,QUICK_ATTACK_FAST,CLOSE_COMBAT
399,BIDOOF,TACKLE_FAST,HYPER_FANG
399,BIDOOF,TACKLE_FAST,CRUNCH
399,BIDOOF,TACKLE_FAST,GRASS_KNOT
399,BIDOOF,TAKE_DOWN_FAST,HYPER_FANG
399,BIDOOF,TAKE_DOWN_FAST,CRUNCH
399,BIDOOF,TAKE_DOWN_FAST,GRASS_KNOT
400,BIBAREL,WATER_GUN_FAST,HYPER_FANG
400,BIBAREL,WATER_GUN_FAST,HYPER_BEAM
400,BIBAREL,WATER_GUN_FAST,SURF
400,BIBAREL,TAKE_DOWN_FAST,HYPER_FANG
400,BIBAREL,TAKE_DOWN_FAST,HYPER_BEAM
400,BIBAREL,TAKE_DOWN_FAST,SURF
401,KRICKETOT,STRUGGLE_BUG_FAST,STRUGGLE
401,KRICKETOT,BUG_BITE_FAST,STRUGGLE
402,KRICKETUNE,STRUGGLE_BUG_FAST,BUG_BUZZ
402,KRICKETUNE,STRUGGLE_BUG_FAST,X_SCISSOR
402,KRICKETUNE,STRUGGLE_BUG_FAST,AERIAL_ACE
402,KRICKETUNE,FURY_CUTTER_FAST,BUG_BUZZ
402,KRICKETUNE,FURY_CUTTER_FAST,X_SCISSOR
402,KRICKETUNE,FURY_CUTTER_FAST,AERIAL_ACE
403,SHINX,TACKLE_FAST,DISCHARGE
403,SHINX,TACKLE_FAST,THUNDERBOLT
403,SHINX,TACKLE_FAST,SWIFT
403,SHINX,SPARK_FAST,DISCHARGE
403,SHINX,SPARK_FAST,THUNDERBOLT
403,SHINX,SPARK_FAST,SWIFT
404,LUXIO,SPARK_FAST,THUNDERBOLT
404,LUXIO,SPARK_FAST,WILD_CHARGE
404,LUXIO,SPARK_FAST,CRUNCH
404,LUXIO,BITE_FAST,THUNDERBOLT
404,LUXIO,BITE_FAST,WILD_CHARGE
404,LUXIO,BITE_FAST,CRUNCH
405,LUXRAY,SPARK_FAST,HYPER_BEAM
405,LUXRAY,SPARK_FAST,WILD_CHARGE
405,LUXRAY,SPARK_FAST,CRUNCH
405,LUXRAY,SNARL_FAST,HYPER_BEAM
405,LUXRAY,SNARL_FAST,WILD_CHARGE
405,LUXRAY,SNARL_FAST,CRUNCH
405,LUXRAY,HIDDEN_POWER_FAST,HYPER_BEAM
405,LUXRAY,HIDDEN_POWER_FAST,WILD_CHARGE
405,LUXRAY,HIDDEN_POWER_FAST,CRUNCH
406,BUDEW,HIDDEN_POWER_FAST,ENERGY_BALL
406,BUDEW,HIDDEN_POWER_FAST,GRASS_KNOT
406,BUDEW,RAZOR_LEAF_FAST,ENERGY_BALL
406,BUDEW,RAZOR_LEAF_FAST,GRASS_KNOT
407,ROSERADE,POISON_JAB_FAST,SOLAR_BEAM
407,ROSERADE,POISON_JAB_FAST,SLUDGE_BOMB
407,ROSERADE,POISON_JAB_FAST,DAZZLING_GLEAM
407,ROSERADE,POISON_JAB_FAST,GRASS_KNOT
407,ROSERADE,POISON_JAB_FAST,LEAF_STORM
407,ROSERADE,RAZOR_LEAF_FAST,SOLAR_BEAM
407,ROSERADE,RAZOR_LEAF_FAST,SLUDGE_BOMB
407,ROSERADE,RAZOR_LEAF_FAST,DAZZLING_GLEAM
407,ROSERADE,RAZOR_LEAF_FAST,GRASS_KNOT
407,ROSERADE,RAZOR_LEAF_FAST,LEAF_STORM
408,CRANIDOS,ZEN_HEADBUTT_FAST,ROCK_TOMB
408,CRANIDOS,ZEN_HEADBUTT_FAST,ANCIENT_POWER
408,CRANIDOS,ZEN_HEADBUTT_FAST,BULLDOZE
408,CRANIDOS,TAKE_DOWN_FAST,ROCK_TOMB
408,CRANIDOS,TAKE_DOWN_FAST,ANCIENT_POWER
408,CRANIDOS,TAKE_DOWN_FAST,BULLDOZE
409,RAMPARDOS,ZEN_HEADBUTT_FAST,ROCK_SLIDE
409,RAMPARDOS,ZEN_HEADBUTT_FAST,OUTRAGE
409,RAMPARDOS,ZEN_HEADBUTT_FAST,FLAMETHROWER
409,RAMPARDOS,SMACK_DOWN_FAST,ROCK_SLIDE
409,RAMPARDOS,SMACK_DOWN_FAST,OUTRAGE
409,RAMPARDOS,SMACK_DOWN_FAST,FLAMETHROWER
410,SHIELDON,TACKLE_FAST,ROCK_TOMB
410,SHIELDON,TACKLE_FAST,ANCIENT_POWER
410,SHIELDON,TACKLE_FAST,HEAVY_SLAM
410,SHIELDON,IRON_TAIL_FAST,ROCK_TOMB
410,SHIELDON,IRON_TAIL_FAST,ANCIENT_POWER
410,SHIELDON,IRON_TAIL_FAST,HEAVY_SLAM
411,BASTIODON,SMACK_DOWN_FAST,STONE_EDGE
411,BASTIODON,SMACK_DOWN_FAST,FLAMETHROWER
411,BASTIODON,SMACK_DOWN_FAST,FLASH_CANNON
411,BASTIODON,IRON_TAIL_FAST,STONE_EDGE
411,BASTIODON,IRON_TAIL_FAST,FLAMETHROWER
411,BASTIODON,IRON_TAIL_FAST,FLASH_CANNON
412,BURMY,TACKLE_FAST,STRUGGLE
412,BURMY,BUG_BITE_FAST,STRUGGLE
413,WORMADAM,TACKLE_FAST,STRUGGLE
413,WORMADAM,BUG_BITE_FAST,STRUGGLE
414,MOTHIM,AIR_SLASH_FAST,PSYBEAM
414,MOTHIM,AIR_SLASH_FAST,AERIAL_ACE
414,MOTHIM,AIR_SLASH_FAST,BUG_BUZZ
414,MOTHIM,BUG_BITE_FAST,PSYBEAM
414,MOTHIM,BUG_BITE_FAST,AERIAL_ACE
414,MOTHIM,BUG_BITE_FAST,BUG_BUZZ
415,COMBEE,BUG_BITE_FAST,BUG_BUZZ
416,VESPIQUEN,BUG_BITE_FAST,BUG_BUZZ
416,VESPIQUEN,BUG_BITE_FAST,POWER_GEM
416,VESPIQUEN,BUG_BITE_FAST,X_SCISSOR
416,VESPIQUEN,BUG_BITE_FAST,FELL_STINGER
416,VESPIQUEN,BUG_BITE_FAST,SIGNAL_BEAM
416,VESPIQUEN,POISON_STING_FAST,BUG_BUZZ
416,VESPIQUEN,POISON_STING_FAST,POWER_GEM
416,VESPIQUEN,POISON_STING_FAST,X_SCISSOR
416,VESPIQUEN,POISON_STING_FAST,FELL_STINGER
416,VESPIQUEN,POISON_STING_FAST,SIGNAL_BEAM
416,VESPIQUEN,FURY_CUTTER_FAST,BUG_BUZZ
416,VESPIQUEN,FURY_CUTTER_FAST,POWER_GEM
416,VESPIQUEN,FURY_CUTTER_FAST,X_SCISSOR
416,VESPIQUEN,FURY_CUTTER_FAST,FELL_STINGER
416,VESPIQUEN,FURY_CUTTER_FAST,SIGNAL_BEAM
416,VESPIQUEN,AIR_SLASH_FAST,BUG_BUZZ
416,VESPIQUEN,AIR_SLASH_FAST,POWER_GEM
416,VESPIQUEN,AIR_SLASH_FAST,X_SCISSOR
416,VESPIQUEN,AIR_SLASH_FAST,FELL_STINGER
416,VESPIQUEN,AIR_SLASH_FAST,SIGNAL_BEAM
417,PACHIRISU,SPARK_FAST,THUNDER
417,PACHIRISU,SPARK_FAST,THUNDERBOLT
417,PACHIRISU,SPARK_FAST,THUNDER_PUNCH
417,PACHIRISU,VOLT_SWITCH_FAST,THUNDER
417,PACHIRISU,VOLT_SWITCH_FAST,THUNDERBOLT
417,PACHIRISU,VOLT_SWITCH_FAST,THUNDER_PUNCH
418,BUIZEL,WATER_GUN_FAST,AQUA_JET
418,BUIZEL,WATER_GUN_FAST,WATER_PULSE
418,BUIZEL,WATER_GUN_FAST,SWIFT
418,BUIZEL,QUICK_ATTACK_FAST,AQUA_JET
418,BUIZEL,QUICK_ATTACK_FAST,WATER_PULSE
418,BUIZEL,QUICK_ATTACK_FAST,SWIFT
419,FLOATZEL,WATER_GUN_FAST,AQUA_JET
